GO:0000015	GO:0005829
GO:0000015	GO:1902494
GO:0000109	GO:0140513
GO:0000109	GO:1990391
GO:0000111	GO:0000109
GO:0000118	GO:0005654
GO:0000118	GO:0140513
GO:0000118	GO:1902494
GO:0000120	GO:0005667
GO:0000120	GO:0005730
GO:0000120	GO:0140513
GO:0000123	GO:0005654
GO:0000123	GO:0031248
GO:0000123	GO:0140513
GO:0000124	GO:0070461
GO:0000124	GO:1905368
GO:0000137	GO:0031985
GO:0000138	GO:0031985
GO:0000139	GO:0005794
GO:0000139	GO:0098588
GO:0000145	GO:0005938
GO:0000145	GO:0099023
GO:0000151	GO:0140535
GO:0000151	GO:1990234
GO:0000159	GO:0005963
GO:0000164	GO:0005737
GO:0000164	GO:0008287
GO:0000172	GO:0005732
GO:0000172	GO:1902494
GO:0000176	GO:0000178
GO:0000176	GO:0031981
GO:0000176	GO:0140513
GO:0000177	GO:0000178
GO:0000177	GO:0005737
GO:0000178	GO:0005622
GO:0000178	GO:1905354
GO:0000214	GO:0140513
GO:0000214	GO:1902555
GO:0000220	GO:0016471
GO:0000220	GO:0033179
GO:0000221	GO:0016471
GO:0000221	GO:0033180
GO:0000228	GO:0005694
GO:0000228	GO:0031981
GO:0000242	GO:0005813
GO:0000242	GO:0110165
GO:0000243	GO:0005684
GO:0000275	GO:0005753
GO:0000275	GO:0045261
GO:0000275	GO:0098800
GO:0000276	GO:0005753
GO:0000276	GO:0045263
GO:0000276	GO:0098800
GO:0000307	GO:1902554
GO:0000346	GO:0140513
GO:0000347	GO:0140513
GO:0000407	GO:0005737
GO:0000407	GO:0110165
GO:0000408	GO:0032991
GO:0000421	GO:0005774
GO:0000421	GO:0005776
GO:0000438	GO:0000439
GO:0000438	GO:0005675
GO:0000439	GO:0090575
GO:0000444	GO:0000776
GO:0000444	GO:0032991
GO:0000445	GO:0000346
GO:0000445	GO:0000347
GO:0000502	GO:0140535
GO:0000502	GO:1905369
GO:0000775	GO:0098687
GO:0000776	GO:0000779
GO:0000776	GO:0043232
GO:0000776	GO:0099080
GO:0000779	GO:0000775
GO:0000779	GO:0000793
GO:0000781	GO:0098687
GO:0000783	GO:0000782
GO:0000783	GO:0140513
GO:0000785	GO:0005694
GO:0000785	GO:0110165
GO:0000786	GO:0000785
GO:0000786	GO:0032993
GO:0000786	GO:0044815
GO:0000791	GO:0000785
GO:0000792	GO:0000785
GO:0000793	GO:0005694
GO:0000794	GO:0000228
GO:0000794	GO:0000793
GO:0000795	GO:0099086
GO:0000796	GO:0005694
GO:0000796	GO:0044815
GO:0000803	GO:0005694
GO:0000808	GO:0005694
GO:0000808	GO:0032991
GO:0000811	GO:0000228
GO:0000811	GO:0031261
GO:0000812	GO:0000118
GO:0000812	GO:0000228
GO:0000812	GO:0097346
GO:0000813	GO:0010008
GO:0000813	GO:0036452
GO:0000813	GO:0098796
GO:0000814	GO:0010008
GO:0000814	GO:0036452
GO:0000814	GO:0098796
GO:0000815	GO:0010008
GO:0000815	GO:0036452
GO:0000815	GO:0098796
GO:0000818	GO:0000444
GO:0000818	GO:0140513
GO:0000836	GO:0000835
GO:0000839	GO:0000836
GO:0000922	GO:0005819
GO:0000922	GO:0110165
GO:0000923	GO:0005815
GO:0000923	GO:0032153
GO:0000930	GO:0005815
GO:0000930	GO:0032991
GO:0000931	GO:0000930
GO:0000932	GO:0036464
GO:0000938	GO:0005794
GO:0000938	GO:0031410
GO:0000938	GO:0099023
GO:0000939	GO:0000776
GO:0000939	GO:0032991
GO:0000940	GO:0000776
GO:0000940	GO:0032991
GO:0000974	GO:0032991
GO:0001401	GO:0005742
GO:0001405	GO:0005744
GO:0001405	GO:0005759
GO:0001405	GO:0098800
GO:0001533	GO:0005886
GO:0001650	GO:0005730
GO:0001650	GO:0110165
GO:0001651	GO:0005730
GO:0001651	GO:0110165
GO:0001669	GO:0030141
GO:0001673	GO:0043073
GO:0001725	GO:0042641
GO:0001725	GO:0097517
GO:0001726	GO:0031252
GO:0001726	GO:0120025
GO:0001740	GO:0000228
GO:0001740	GO:0000805
GO:0001741	GO:0000803
GO:0001750	GO:0097733
GO:0001750	GO:0110165
GO:0001772	GO:0005886
GO:0001772	GO:0110165
GO:0001891	GO:0005886
GO:0001891	GO:0110165
GO:0001917	GO:0110165
GO:0001931	GO:0031254
GO:0001931	GO:0120025
GO:0001939	GO:0045120
GO:0001940	GO:0045120
GO:0002079	GO:0002080
GO:0002079	GO:0030659
GO:0002080	GO:0001669
GO:0002080	GO:0030667
GO:0002081	GO:0002080
GO:0002081	GO:0030659
GO:0002096	GO:0005737
GO:0002096	GO:0032991
GO:0002102	GO:0015629
GO:0002102	GO:0043232
GO:0002169	GO:0098798
GO:0002169	GO:1905202
GO:0002177	GO:0015630
GO:0002177	GO:0110165
GO:0002189	GO:0061695
GO:0002944	GO:0000307
GO:0002945	GO:0000307
GO:0002947	GO:0043235
GO:0005575	all
GO:0005576	GO:0110165
GO:0005581	GO:0032991
GO:0005589	GO:0005581
GO:0005589	GO:0098647
GO:0005604	GO:0062023
GO:0005606	GO:0043256
GO:0005607	GO:0043256
GO:0005610	GO:0043256
GO:0005615	GO:0005576
GO:0005615	GO:0110165
GO:0005622	GO:0110165
GO:0005634	GO:0043231
GO:0005635	GO:0005634
GO:0005635	GO:0012505
GO:0005635	GO:0031967
GO:0005637	GO:0019866
GO:0005637	GO:0031965
GO:0005639	GO:0031229
GO:0005639	GO:0031301
GO:0005640	GO:0031965
GO:0005640	GO:0031968
GO:0005640	GO:0042175
GO:0005641	GO:0005635
GO:0005641	GO:0031970
GO:0005642	GO:0016020
GO:0005642	GO:0042175
GO:0005643	GO:0005635
GO:0005643	GO:0140513
GO:0005652	GO:0034399
GO:0005652	GO:0110165
GO:0005654	GO:0031981
GO:0005654	GO:0110165
GO:0005655	GO:0005730
GO:0005655	GO:0030681
GO:0005655	GO:0140513
GO:0005656	GO:0005654
GO:0005656	GO:0036387
GO:0005656	GO:0140513
GO:0005657	GO:0005694
GO:0005657	GO:0110165
GO:0005658	GO:0042575
GO:0005658	GO:0043601
GO:0005658	GO:0055029
GO:0005662	GO:0043601
GO:0005662	GO:0140513
GO:0005663	GO:0005657
GO:0005663	GO:0032991
GO:0005664	GO:0000228
GO:0005664	GO:0000808
GO:0005664	GO:0140513
GO:0005665	GO:0016591
GO:0005665	GO:0055029
GO:0005666	GO:0055029
GO:0005667	GO:0032991
GO:0005669	GO:0016591
GO:0005669	GO:0090575
GO:0005672	GO:0016591
GO:0005672	GO:0090575
GO:0005675	GO:0016591
GO:0005675	GO:0032806
GO:0005675	GO:0090575
GO:0005677	GO:0140513
GO:0005680	GO:0000152
GO:0005680	GO:0031461
GO:0005681	GO:0140513
GO:0005681	GO:1990904
GO:0005682	GO:0097525
GO:0005683	GO:0030532
GO:0005684	GO:0005681
GO:0005685	GO:0097525
GO:0005686	GO:0097525
GO:0005687	GO:0097525
GO:0005688	GO:0097525
GO:0005689	GO:0005681
GO:0005690	GO:0097525
GO:0005694	GO:0043232
GO:0005697	GO:0140513
GO:0005697	GO:1990904
GO:0005721	GO:0000775
GO:0005721	GO:0000792
GO:0005730	GO:0031981
GO:0005730	GO:0043232
GO:0005732	GO:1990904
GO:0005736	GO:0005730
GO:0005736	GO:0055029
GO:0005737	GO:0005622
GO:0005737	GO:0110165
GO:0005739	GO:0005737
GO:0005739	GO:0043231
GO:0005740	GO:0005739
GO:0005740	GO:0031967
GO:0005741	GO:0031966
GO:0005741	GO:0031968
GO:0005742	GO:0098799
GO:0005743	GO:0019866
GO:0005743	GO:0031966
GO:0005744	GO:0098800
GO:0005746	GO:0005743
GO:0005746	GO:0070469
GO:0005747	GO:0005746
GO:0005747	GO:0045271
GO:0005747	GO:0098800
GO:0005749	GO:0005746
GO:0005749	GO:0045257
GO:0005749	GO:0045283
GO:0005749	GO:0098800
GO:0005750	GO:0005746
GO:0005750	GO:0045275
GO:0005750	GO:0098800
GO:0005751	GO:0005746
GO:0005751	GO:0045277
GO:0005751	GO:0098800
GO:0005753	GO:0045259
GO:0005753	GO:0098800
GO:0005754	GO:0000275
GO:0005754	GO:0045267
GO:0005754	GO:0098800
GO:0005757	GO:0005740
GO:0005757	GO:0046930
GO:0005757	GO:0098798
GO:0005758	GO:0005740
GO:0005758	GO:0031970
GO:0005759	GO:0005739
GO:0005759	GO:0070013
GO:0005761	GO:0000313
GO:0005761	GO:0005759
GO:0005762	GO:0000315
GO:0005762	GO:0005761
GO:0005762	GO:0098798
GO:0005763	GO:0000314
GO:0005763	GO:0005761
GO:0005763	GO:0098798
GO:0005764	GO:0000323
GO:0005765	GO:0005764
GO:0005765	GO:0098852
GO:0005768	GO:0012505
GO:0005768	GO:0031410
GO:0005769	GO:0005768
GO:0005770	GO:0005768
GO:0005771	GO:0005770
GO:0005773	GO:0005737
GO:0005773	GO:0043231
GO:0005774	GO:0005773
GO:0005774	GO:0098588
GO:0005776	GO:0005773
GO:0005777	GO:0042579
GO:0005778	GO:0005777
GO:0005778	GO:0031903
GO:0005779	GO:0031231
GO:0005779	GO:0031301
GO:0005782	GO:0005777
GO:0005782	GO:0031907
GO:0005783	GO:0005737
GO:0005783	GO:0012505
GO:0005783	GO:0043231
GO:0005785	GO:0030867
GO:0005785	GO:0098796
GO:0005785	GO:0140534
GO:0005786	GO:0048500
GO:0005788	GO:0005783
GO:0005788	GO:0070013
GO:0005789	GO:0031090
GO:0005789	GO:0042175
GO:0005789	GO:0098827
GO:0005790	GO:0005783
GO:0005791	GO:0005783
GO:0005793	GO:0005737
GO:0005793	GO:0043231
GO:0005794	GO:0005737
GO:0005794	GO:0012505
GO:0005794	GO:0043231
GO:0005795	GO:0098791
GO:0005796	GO:0005794
GO:0005796	GO:0070013
GO:0005797	GO:0031985
GO:0005798	GO:0031410
GO:0005801	GO:0005794
GO:0005801	GO:0043231
GO:0005802	GO:0098791
GO:0005811	GO:0043232
GO:0005813	GO:0005815
GO:0005814	GO:0005815
GO:0005814	GO:0043232
GO:0005815	GO:0015630
GO:0005815	GO:0110165
GO:0005819	GO:0015630
GO:0005819	GO:0043232
GO:0005826	GO:0030864
GO:0005826	GO:0032153
GO:0005826	GO:0070938
GO:0005827	GO:0000922
GO:0005827	GO:0005876
GO:0005828	GO:0005876
GO:0005829	GO:0005737
GO:0005829	GO:0110165
GO:0005832	GO:0005829
GO:0005832	GO:0101031
GO:0005833	GO:0005829
GO:0005833	GO:0032991
GO:0005834	GO:0031234
GO:0005834	GO:0098797
GO:0005834	GO:1905360
GO:0005839	GO:0000502
GO:0005839	GO:0005622
GO:0005839	GO:0032991
GO:0005840	GO:0043232
GO:0005844	GO:1990904
GO:0005845	GO:0034518
GO:0005845	GO:0140535
GO:0005846	GO:0034518
GO:0005846	GO:0140535
GO:0005847	GO:0005849
GO:0005851	GO:0005737
GO:0005851	GO:0032991
GO:0005852	GO:0005737
GO:0005852	GO:0032991
GO:0005854	GO:0005737
GO:0005854	GO:0032991
GO:0005856	GO:0043232
GO:0005859	GO:0016460
GO:0005859	GO:0043292
GO:0005868	GO:0030286
GO:0005869	GO:0005875
GO:0005869	GO:0015629
GO:0005871	GO:0005875
GO:0005873	GO:0005871
GO:0005874	GO:0015630
GO:0005874	GO:0099513
GO:0005875	GO:0015630
GO:0005875	GO:0032991
GO:0005876	GO:0005819
GO:0005876	GO:0005874
GO:0005879	GO:0005881
GO:0005879	GO:0005930
GO:0005880	GO:0005634
GO:0005880	GO:0005874
GO:0005881	GO:0005737
GO:0005881	GO:0005874
GO:0005882	GO:0045111
GO:0005882	GO:0099513
GO:0005883	GO:0005737
GO:0005883	GO:0005882
GO:0005884	GO:0015629
GO:0005884	GO:0099513
GO:0005885	GO:0015629
GO:0005885	GO:0032991
GO:0005886	GO:0016020
GO:0005886	GO:0071944
GO:0005887	GO:0016021
GO:0005887	GO:0031226
GO:0005890	GO:0005887
GO:0005890	GO:0090533
GO:0005890	GO:0098797
GO:0005895	GO:0005887
GO:0005895	GO:0098802
GO:0005901	GO:0044853
GO:0005902	GO:0098858
GO:0005903	GO:0098862
GO:0005905	GO:0012505
GO:0005905	GO:0098590
GO:0005911	GO:0070161
GO:0005912	GO:0005911
GO:0005915	GO:0005912
GO:0005915	GO:0043296
GO:0005916	GO:0005911
GO:0005916	GO:0014704
GO:0005923	GO:0043296
GO:0005923	GO:0070160
GO:0005925	GO:0030055
GO:0005929	GO:0043227
GO:0005929	GO:0120025
GO:0005930	GO:0005856
GO:0005930	GO:0097014
GO:0005930	GO:0110165
GO:0005938	GO:0005737
GO:0005938	GO:0071944
GO:0005940	GO:0005856
GO:0005940	GO:0005938
GO:0005940	GO:0032156
GO:0005942	GO:0019898
GO:0005942	GO:0061695
GO:0005942	GO:0098796
GO:0005945	GO:0005829
GO:0005945	GO:0061695
GO:0005947	GO:0030062
GO:0005947	GO:0045240
GO:0005948	GO:0005737
GO:0005948	GO:1990234
GO:0005952	GO:0140535
GO:0005953	GO:0140535
GO:0005953	GO:1990234
GO:0005954	GO:0140535
GO:0005956	GO:0140535
GO:0005958	GO:0070419
GO:0005958	GO:0140513
GO:0005960	GO:0005737
GO:0005960	GO:1990204
GO:0005965	GO:0005737
GO:0005965	GO:1990234
GO:0005967	GO:0005759
GO:0005967	GO:0045254
GO:0005967	GO:0098798
GO:0005968	GO:0005737
GO:0005968	GO:1990234
GO:0005971	GO:0005829
GO:0005971	GO:1990204
GO:0008021	GO:0070382
GO:0008021	GO:0098793
GO:0008023	GO:0005654
GO:0008023	GO:0140513
GO:0008024	GO:0008023
GO:0008024	GO:0019908
GO:0008024	GO:0032806
GO:0008180	GO:0140513
GO:0008250	GO:0005789
GO:0008250	GO:0098796
GO:0008250	GO:0140534
GO:0008250	GO:1990234
GO:0008290	GO:0015629
GO:0008290	GO:0032991
GO:0008305	GO:0005887
GO:0008305	GO:0098636
GO:0008305	GO:0098802
GO:0008385	GO:0005829
GO:0008385	GO:1902554
GO:0008537	GO:0022624
GO:0008537	GO:0032991
GO:0008540	GO:0005838
GO:0008540	GO:0032991
GO:0008622	GO:0000228
GO:0008622	GO:0042575
GO:0008622	GO:0140513
GO:0008623	GO:0031010
GO:0009330	GO:0032991
GO:0009331	GO:0005737
GO:0009331	GO:1990204
GO:0009368	GO:0032991
GO:0009841	GO:0005759
GO:0009841	GO:0009368
GO:0009841	GO:0098798
GO:0009897	GO:0005886
GO:0009897	GO:0009986
GO:0009897	GO:0098552
GO:0009898	GO:0005886
GO:0009898	GO:0098562
GO:0009925	GO:0045178
GO:0009925	GO:0098590
GO:0009986	GO:0110165
GO:0010008	GO:0005768
GO:0010008	GO:0030659
GO:0010008	GO:0098588
GO:0010369	GO:0043232
GO:0010494	GO:0036464
GO:0012505	GO:0110165
GO:0012506	GO:0031090
GO:0012506	GO:0031982
GO:0012507	GO:0030134
GO:0012507	GO:0030658
GO:0012507	GO:0030662
GO:0014069	GO:0032279
GO:0014069	GO:0099572
GO:0014704	GO:0044291
GO:0015030	GO:0016604
GO:0015629	GO:0005856
GO:0015630	GO:0005856
GO:0015934	GO:0044391
GO:0015935	GO:0044391
GO:0016010	GO:0090665
GO:0016010	GO:0098797
GO:0016011	GO:0016010
GO:0016011	GO:0098797
GO:0016020	GO:0110165
GO:0016021	GO:0031224
GO:0016035	GO:0042575
GO:0016234	GO:0005622
GO:0016235	GO:0016234
GO:0016272	GO:0032991
GO:0016281	GO:0005737
GO:0016281	GO:0032991
GO:0016282	GO:0070993
GO:0016323	GO:0009925
GO:0016323	GO:0098590
GO:0016324	GO:0045177
GO:0016324	GO:0098590
GO:0016327	GO:0098590
GO:0016328	GO:0005886
GO:0016328	GO:0110165
GO:0016342	GO:0019897
GO:0016342	GO:0098797
GO:0016363	GO:0034399
GO:0016363	GO:0110165
GO:0016442	GO:0031332
GO:0016459	GO:0015629
GO:0016459	GO:0032991
GO:0016460	GO:0016459
GO:0016461	GO:0016459
GO:0016471	GO:0005774
GO:0016471	GO:0033176
GO:0016513	GO:0090575
GO:0016514	GO:0070603
GO:0016528	GO:0005737
GO:0016529	GO:0005783
GO:0016529	GO:0016528
GO:0016580	GO:0070822
GO:0016581	GO:0000118
GO:0016581	GO:0005667
GO:0016581	GO:0090545
GO:0016586	GO:0070603
GO:0016589	GO:0031010
GO:0016591	GO:0005654
